LineRef,BlockRef,Day,VehicleJourneyRef,DestinationAimedArrivalTime,JourneyCode,FromStopID,FromStopLocation,ToStopID,ToStopLocation,AimedDepartureTime,AimedArrivalTime,ActualDepartureTime,ActualArrivalTime,RouteID,ActualDepartureDateTime,ActualArrivalDateTime,DepartureDate,ArrivalDate,TravelTime,TravelTimeInSeconds,ArrivalDifference,DepartureDifference,HourOfDay,DayOfWeek,ArrivalHour
NT1,2001.0,Thursday,NT1-Out-2001-NT3390B2-2024-08-23T00:02:00-2024-08-22,23:30:00,1033.0,3300RU0961,"(-1.2001045, 52.8863978)",3300RU0970,"(-1.194495, 52.8929294)",2024-08-23 07:49:00,2024-08-23 07:50:00,2024-08-23 00:22:48,2024-08-23 00:23:48,1:1_30_9186,2024-08-23 00:23:48+01:00,2024-08-23 00:22:48+01:00,2024-08-23,2024-08-23,1.0,60.0,-446.2,-446.2,0,Friday,0
NT1,2001.0,Thursday,NT1-Out-2001-NT3390B2-2024-08-23T00:02:00-2024-08-22,23:30:00,1033.0,3300RU0364,"(-1.2016642, 52.8744198)",3300RU0961,"(-1.2001045, 52.8863978)",2024-08-23 07:48:00,2024-08-23 07:49:00,2024-08-23 00:23:48,2024-08-23 00:25:24,1:1_29_4593,2024-08-23 00:25:24+01:00,2024-08-23 00:23:48+01:00,2024-08-23,2024-08-23,1.6,96.0,-443.6,-444.2,0,Friday,0
NT1,2001.0,Thursday,NT1-Out-2001-NT3390B2-2024-08-23T00:02:00-2024-08-22,23:30:00,1033.0,3300RU0366,"(-1.2036151, 52.8701081)",3300RU0364,"(-1.2016642, 52.8744198)",2024-08-23 07:47:00,2024-08-23 07:48:00,2024-08-23 00:25:24,2024-08-23 00:25:54,1:1_28_2147483259,2024-08-23 00:25:54+01:00,2024-08-23 00:25:24+01:00,2024-08-23,2024-08-23,0.5,30.0,-442.1,-441.6,0,Friday,0
NT1,2001.0,Thursday,NT1-Out-2001-NT3390B2-2024-08-23T00:02:00-2024-08-22,23:30:00,1033.0,3300RU0368,"(-1.2056744, 52.8670924)",3300RU0366,"(-1.2036151, 52.8701081)",2024-08-23 07:46:00,2024-08-23 07:47:00,2024-08-23 00:25:54,2024-08-23 00:26:10,1:1_27_2147483260,2024-08-23 00:26:10+01:00,2024-08-23 00:25:54+01:00,2024-08-23,2024-08-23,0.2666666666666666,16.0,-440.8333333333333,-440.1,0,Friday,0
NT1,2001.0,Thursday,NT1-Out-2001-NT3390B2-2024-08-23T00:02:00-2024-08-22,23:30:00,1033.0,3300RU0370,"(-1.2056151, 52.8641973)",3300RU0368,"(-1.2056744, 52.8670924)",2024-08-23 07:46:00,2024-08-23 07:46:00,2024-08-23 00:26:10,2024-08-23 00:26:30,1:1_26_2147483261,2024-08-23 00:26:30+01:00,2024-08-23 00:26:10+01:00,2024-08-23,2024-08-23,0.3333333333333333,20.0,-439.5,-439.8333333333333,0,Friday,0
NT1,2001.0,Thursday,NT1-Out-2001-NT3390B2-2024-08-23T00:02:00-2024-08-22,23:30:00,1033.0,260007423,"(-1.202979, 52.7731152)",260007343,"(-1.1997359, 52.7754058)",2024-08-23 07:17:00,2024-08-23 07:18:00,2024-08-23 00:26:30,2024-08-23 00:26:30,1:1_2_2147483283,2024-08-23 00:26:30+01:00,2024-08-23 00:26:30+01:00,2024-08-23,2024-08-23,0.0,0.0,-411.5,-410.5,0,Friday,0
NT1,2001.0,Thursday,NT1-Out-2001-NT3390B2-2024-08-23T00:02:00-2024-08-22,23:30:00,1033.0,260007343,"(-1.1997359, 52.7754058)",260007462,"(-1.1981939, 52.7799255)",2024-08-23 07:18:00,2024-08-23 07:20:00,2024-08-23 00:26:30,2024-08-23 00:26:30,1:1_3_2147483509,2024-08-23 00:26:30+01:00,2024-08-23 00:26:30+01:00,2024-08-23,2024-08-23,0.0,0.0,-413.5,-411.5,0,Friday,0
NT1,2001.0,Thursday,NT1-Out-2001-NT3390B2-2024-08-23T00:02:00-2024-08-22,23:30:00,1033.0,260007462,"(-1.1981939, 52.7799255)",260007307,"(-1.199306, 52.7806892)",2024-08-23 07:20:00,2024-08-23 07:20:00,2024-08-23 00:26:30,2024-08-23 00:26:30,1:1_4_2147483505,2024-08-23 00:26:30+01:00,2024-08-23 00:26:30+01:00,2024-08-23,2024-08-23,0.0,0.0,-413.5,-413.5,0,Friday,0
NT1,2001.0,Thursday,NT1-Out-2001-NT3390B2-2024-08-23T00:02:00-2024-08-22,23:30:00,1033.0,260007307,"(-1.199306, 52.7806892)",260007487,"(-1.2008953, 52.7811516)",2024-08-23 07:20:00,2024-08-23 07:21:00,2024-08-23 00:26:30,2024-08-23 00:26:30,1:1_5_3425,2024-08-23 00:26:30+01:00,2024-08-23 00:26:30+01:00,2024-08-23,2024-08-23,0.0,0.0,-414.5,-413.5,0,Friday,0
NT1,2001.0,Thursday,NT1-Out-2001-NT3390B2-2024-08-23T00:02:00-2024-08-22,23:30:00,1033.0,260007487,"(-1.2008953, 52.7811516)",3300RU0699,"(-1.1951243, 52.7936877)",2024-08-23 07:21:00,2024-08-23 07:25:00,2024-08-23 00:26:30,2024-08-23 00:26:30,1:1_6_6850,2024-08-23 00:26:30+01:00,2024-08-23 00:26:30+01:00,2024-08-23,2024-08-23,0.0,0.0,-418.5,-414.5,0,Friday,0
NT1,2001.0,Thursday,NT1-Out-2001-NT3390B2-2024-08-23T00:02:00-2024-08-22,23:30:00,1033.0,3300RU0699,"(-1.1951243, 52.7936877)",3300RU0700,"(-1.1961826, 52.79865)",2024-08-23 07:25:00,2024-08-23 07:26:00,2024-08-23 00:26:30,2024-08-23 00:26:30,1:1_7_6814,2024-08-23 00:26:30+01:00,2024-08-23 00:26:30+01:00,2024-08-23,2024-08-23,0.0,0.0,-419.5,-418.5,0,Friday,0
NT1,2001.0,Thursday,NT1-Out-2001-NT3390B2-2024-08-23T00:02:00-2024-08-22,23:30:00,1033.0,3300RU0700,"(-1.1961826, 52.79865)",3300RU0400,"(-1.1867327, 52.8090066)",2024-08-23 07:26:00,2024-08-23 07:27:00,2024-08-23 00:26:30,2024-08-23 00:26:30,1:1_8_10222,2024-08-23 00:26:30+01:00,2024-08-23 00:26:30+01:00,2024-08-23,2024-08-23,0.0,0.0,-420.5,-419.5,0,Friday,0
NT1,2001.0,Thursday,NT1-Out-2001-NT3390B2-2024-08-23T00:02:00-2024-08-22,23:30:00,1033.0,3300RU0400,"(-1.1867327, 52.8090066)",3300RU0398,"(-1.1799669, 52.8144563)",2024-08-23 07:27:00,2024-08-23 07:28:00,2024-08-23 00:26:30,2024-08-23 00:26:30,1:1_9_2147483276,2024-08-23 00:26:30+01:00,2024-08-23 00:26:30+01:00,2024-08-23,2024-08-23,0.0,0.0,-421.5,-420.5,0,Friday,0
NT1,2001.0,Thursday,NT1-Out-2001-NT3390B2-2024-08-23T00:02:00-2024-08-22,23:30:00,1033.0,3300RU0398,"(-1.1799669, 52.8144563)",3300RU0919,"(-1.1789339, 52.8201491)",2024-08-23 07:28:00,2024-08-23 07:29:00,2024-08-23 00:26:30,2024-08-23 00:26:30,1:1_10_18116,2024-08-23 00:26:30+01:00,2024-08-23 00:26:30+01:00,2024-08-23,2024-08-23,0.0,0.0,-422.5,-421.5,0,Friday,0
NT1,2001.0,Thursday,NT1-Out-2001-NT3390B2-2024-08-23T00:02:00-2024-08-22,23:30:00,1033.0,3300RU0919,"(-1.1789339, 52.8201491)",3300RU0937,"(-1.1821686, 52.8214369)",2024-08-23 07:29:00,2024-08-23 07:29:00,2024-08-23 00:26:30,2024-08-23 00:26:30,1:1_11_4249,2024-08-23 00:26:30+01:00,2024-08-23 00:26:30+01:00,2024-08-23,2024-08-23,0.0,0.0,-422.5,-422.5,0,Friday,0
NT1,2001.0,Thursday,NT1-Out-2001-NT3390B2-2024-08-23T00:02:00-2024-08-22,23:30:00,1033.0,3300RU0937,"(-1.1821686, 52.8214369)",3300RU0416,"(-1.1870913, 52.8239574)",2024-08-23 07:29:00,2024-08-23 07:32:00,2024-08-23 00:26:30,2024-08-23 00:26:30,1:1_12_8498,2024-08-23 00:26:30+01:00,2024-08-23 00:26:30+01:00,2024-08-23,2024-08-23,0.0,0.0,-425.5,-422.5,0,Friday,0
NT1,2001.0,Thursday,NT1-Out-2001-NT3390B2-2024-08-23T00:02:00-2024-08-22,23:30:00,1033.0,3300RU0416,"(-1.1870913, 52.8239574)",3300RU0403,"(-1.1850047, 52.826904)",2024-08-23 07:32:00,2024-08-23 07:32:00,2024-08-23 00:26:30,2024-08-23 00:26:30,1:1_13_2147483274,2024-08-23 00:26:30+01:00,2024-08-23 00:26:30+01:00,2024-08-23,2024-08-23,0.0,0.0,-425.5,-425.5,0,Friday,0
NT1,2001.0,Thursday,NT1-Out-2001-NT3390B2-2024-08-23T00:02:00-2024-08-22,23:30:00,1033.0,3300RU0403,"(-1.1850047, 52.826904)",3300RU0397,"(-1.1817945, 52.8306467)",2024-08-23 07:32:00,2024-08-23 07:33:00,2024-08-23 00:26:30,2024-08-23 00:26:30,1:1_14_2147483273,2024-08-23 00:26:30+01:00,2024-08-23 00:26:30+01:00,2024-08-23,2024-08-23,0.0,0.0,-426.5,-425.5,0,Friday,0
NT1,2001.0,Thursday,NT1-Out-2001-NT3390B2-2024-08-23T00:02:00-2024-08-22,23:30:00,1033.0,3300RU0397,"(-1.1817945, 52.8306467)",3300RU0408,"(-1.1773399, 52.8319007)",2024-08-23 07:33:00,2024-08-23 07:34:00,2024-08-23 00:26:30,2024-08-23 00:26:30,1:1_15_2147483272,2024-08-23 00:26:30+01:00,2024-08-23 00:26:30+01:00,2024-08-23,2024-08-23,0.0,0.0,-427.5,-426.5,0,Friday,0
NT1,2001.0,Thursday,NT1-Out-2001-NT3390B2-2024-08-23T00:02:00-2024-08-22,23:30:00,1033.0,3300RU0408,"(-1.1773399, 52.8319007)",3300RU0407,"(-1.1777118, 52.8340324)",2024-08-23 07:34:00,2024-08-23 07:35:00,2024-08-23 00:26:30,2024-08-23 00:26:30,1:1_16_2147483271,2024-08-23 00:26:30+01:00,2024-08-23 00:26:30+01:00,2024-08-23,2024-08-23,0.0,0.0,-428.5,-427.5,0,Friday,0
NT1,2001.0,Thursday,NT1-Out-2001-NT3390B2-2024-08-23T00:02:00-2024-08-22,23:30:00,1033.0,3300RU0407,"(-1.1777118, 52.8340324)",3300RU0339,"(-1.178392, 52.8367262)",2024-08-23 07:35:00,2024-08-23 07:36:00,2024-08-23 00:26:30,2024-08-23 00:26:30,1:1_17_2147483270,2024-08-23 00:26:30+01:00,2024-08-23 00:26:30+01:00,2024-08-23,2024-08-23,0.0,0.0,-429.5,-428.5,0,Friday,0
NT1,2001.0,Thursday,NT1-Out-2001-NT3390B2-2024-08-23T00:02:00-2024-08-22,23:30:00,1033.0,3300RU0339,"(-1.178392, 52.8367262)",3300RU0349,"(-1.1791476, 52.8398744)",2024-08-23 07:36:00,2024-08-23 07:36:00,2024-08-23 00:26:30,2024-08-23 00:26:30,1:1_18_2147483269,2024-08-23 00:26:30+01:00,2024-08-23 00:26:30+01:00,2024-08-23,2024-08-23,0.0,0.0,-429.5,-429.5,0,Friday,0
NT1,2001.0,Thursday,NT1-Out-2001-NT3390B2-2024-08-23T00:02:00-2024-08-22,23:30:00,1033.0,3300RU0349,"(-1.1791476, 52.8398744)",3300RU0620,"(-1.1807419, 52.842976)",2024-08-23 07:36:00,2024-08-23 07:37:00,2024-08-23 00:26:30,2024-08-23 00:26:30,1:1_19_3267,2024-08-23 00:26:30+01:00,2024-08-23 00:26:30+01:00,2024-08-23,2024-08-23,0.0,0.0,-430.5,-429.5,0,Friday,0
NT1,2001.0,Thursday,NT1-Out-2001-NT3390B2-2024-08-23T00:02:00-2024-08-22,23:30:00,1033.0,3300RU0620,"(-1.1807419, 52.842976)",3300RU0346,"(-1.1839359, 52.8468333)",2024-08-23 07:37:00,2024-08-23 07:38:00,2024-08-23 00:26:30,2024-08-23 00:26:30,1:1_20_6534,2024-08-23 00:26:30+01:00,2024-08-23 00:26:30+01:00,2024-08-23,2024-08-23,0.0,0.0,-431.5,-430.5,0,Friday,0
NT1,2001.0,Thursday,NT1-Out-2001-NT3390B2-2024-08-23T00:02:00-2024-08-22,23:30:00,1033.0,3300RU0346,"(-1.1839359, 52.8468333)",3300RU0345,"(-1.1866801, 52.8485518)",2024-08-23 07:38:00,2024-08-23 07:39:00,2024-08-23 00:26:30,2024-08-23 00:26:30,1:1_21_2147483266,2024-08-23 00:26:30+01:00,2024-08-23 00:26:30+01:00,2024-08-23,2024-08-23,0.0,0.0,-432.5,-431.5,0,Friday,0
NT1,2001.0,Thursday,NT1-Out-2001-NT3390B2-2024-08-23T00:02:00-2024-08-22,23:30:00,1033.0,3300RU0345,"(-1.1866801, 52.8485518)",3300RU0344,"(-1.1893708, 52.851292)",2024-08-23 07:39:00,2024-08-23 07:40:00,2024-08-23 00:26:30,2024-08-23 00:26:30,1:1_22_2147483265,2024-08-23 00:26:30+01:00,2024-08-23 00:26:30+01:00,2024-08-23,2024-08-23,0.0,0.0,-433.5,-432.5,0,Friday,0
NT1,2001.0,Thursday,NT1-Out-2001-NT3390B2-2024-08-23T00:02:00-2024-08-22,23:30:00,1033.0,3300RU0344,"(-1.1893708, 52.851292)",3300RU0342,"(-1.201853, 52.8594477)",2024-08-23 07:40:00,2024-08-23 07:41:00,2024-08-23 00:26:30,2024-08-23 00:26:30,1:1_23_2147483264,2024-08-23 00:26:30+01:00,2024-08-23 00:26:30+01:00,2024-08-23,2024-08-23,0.0,0.0,-434.5,-433.5,0,Friday,0
NT1,2001.0,Thursday,NT1-Out-2001-NT3390B2-2024-08-23T00:02:00-2024-08-22,23:30:00,1033.0,3300RU0342,"(-1.201853, 52.8594477)",3300RU0708,"(-1.2051818, 52.8622134)",2024-08-23 07:41:00,2024-08-23 07:42:00,2024-08-23 00:26:30,2024-08-23 00:26:30,1:1_24_26209,2024-08-23 00:26:30+01:00,2024-08-23 00:26:30+01:00,2024-08-23,2024-08-23,0.0,0.0,-435.5,-434.5,0,Friday,0
NT1,2001.0,Thursday,NT1-Out-2001-NT3390B2-2024-08-23T00:02:00-2024-08-22,23:30:00,1033.0,3300RU0708,"(-1.2051818, 52.8622134)",3300RU0370,"(-1.2056151, 52.8641973)",2024-08-23 07:42:00,2024-08-23 07:46:00,2024-08-23 00:26:30,2024-08-23 00:26:30,1:1_25_29957,2024-08-23 00:26:30+01:00,2024-08-23 00:26:30+01:00,2024-08-23,2024-08-23,0.0,0.0,-439.5,-435.5,0,Friday,0
NT1,2001.0,Thursday,NT1-Out-2001-NT3390B2-2024-08-23T00:02:00-2024-08-22,23:30:00,1057.0,3390S6,"(-1.1476178, 52.9479606)",3390M5,"(-1.1513415, 52.9501331)",2024-08-23 10:10:00,2024-08-23 10:11:00,2024-08-23 00:04:24,2024-08-23 00:05:11,1:2_52_4248,2024-08-23 00:05:11+01:00,2024-08-23 00:04:24+01:00,2024-08-23,2024-08-23,0.7833333333333333,47.0,-605.8166666666667,-605.6,0,Friday,0
NT1,2001.0,Thursday,NT1-Out-2001-NT3390B2-2024-08-23T00:02:00-2024-08-22,23:30:00,1057.0,3390ME09,"(-1.1442166, 52.9446762)",3390S6,"(-1.1476178, 52.9479606)",2024-08-23 10:08:00,2024-08-23 10:10:00,2024-08-23 00:05:11,2024-08-23 00:05:51,1:2_51_2147483238,2024-08-23 00:05:51+01:00,2024-08-23 00:05:11+01:00,2024-08-23,2024-08-23,0.6666666666666666,40.0,-604.15,-602.8166666666667,0,Friday,0
NT1,2001.0,Thursday,NT1-Out-2001-NT3390B2-2024-08-23T00:02:00-2024-08-22,23:30:00,1057.0,3390ME08,"(-1.1403793, 52.9430261)",3390ME09,"(-1.1442166, 52.9446762)",2024-08-23 10:07:00,2024-08-23 10:08:00,2024-08-23 00:05:51,2024-08-23 00:07:28,1:2_50_2147483239,2024-08-23 00:07:28+01:00,2024-08-23 00:05:51+01:00,2024-08-23,2024-08-23,1.6166666666666667,97.0,-600.5333333333333,-601.15,0,Friday,0
NT1,2001.0,Thursday,NT1-Out-2001-NT3390B2-2024-08-23T00:02:00-2024-08-22,23:30:00,1057.0,3390ME06,"(-1.1383179, 52.9392788)",3390ME07,"(-1.1401671, 52.9409167)",2024-08-23 10:05:00,2024-08-23 10:06:00,2024-08-23 00:07:28,2024-08-23 00:08:44,1:2_48_2147483241,2024-08-23 00:08:44+01:00,2024-08-23 00:07:28+01:00,2024-08-23,2024-08-23,1.2666666666666666,76.0,-597.2666666666667,-597.5333333333333,0,Friday,0
NT1,2001.0,Thursday,NT1-Out-2001-NT3390B2-2024-08-23T00:02:00-2024-08-22,23:30:00,1057.0,3390ME07,"(-1.1401671, 52.9409167)",3390ME08,"(-1.1403793, 52.9430261)",2024-08-23 10:06:00,2024-08-23 10:07:00,2024-08-23 00:07:28,2024-08-23 00:07:28,1:2_49_2147483240,2024-08-23 00:07:28+01:00,2024-08-23 00:07:28+01:00,2024-08-23,2024-08-23,0.0,0.0,-599.5333333333333,-598.5333333333333,0,Friday,0
NT1,2001.0,Thursday,NT1-Out-2001-NT3390B2-2024-08-23T00:02:00-2024-08-22,23:30:00,1057.0,3300RU0002,"(-1.1346207, 52.9364062)",3390ME06,"(-1.1383179, 52.9392788)",2024-08-23 10:03:00,2024-08-23 10:05:00,2024-08-23 00:08:44,2024-08-23 00:10:32,1:2_47_2147483242,2024-08-23 00:10:32+01:00,2024-08-23 00:08:44+01:00,2024-08-23,2024-08-23,1.8,108.0,-594.4666666666667,-594.2666666666667,0,Friday,0
NT1,2001.0,Thursday,NT1-Out-2001-NT3390B2-2024-08-23T00:02:00-2024-08-22,23:30:00,1057.0,3300RU0005,"(-1.1366551, 52.9332584)",3300RU0002,"(-1.1346207, 52.9364062)",2024-08-23 10:02:00,2024-08-23 10:03:00,2024-08-23 00:10:32,2024-08-23 00:11:02,1:2_46_2147483243,2024-08-23 00:11:02+01:00,2024-08-23 00:10:32+01:00,2024-08-23,2024-08-23,0.5,30.0,-591.9666666666667,-591.4666666666667,0,Friday,0
NT1,2001.0,Thursday,NT1-Out-2001-NT3390B2-2024-08-23T00:02:00-2024-08-22,23:30:00,1057.0,3300RU0015,"(-1.1392983, 52.9317482)",3300RU0005,"(-1.1366551, 52.9332584)",2024-08-23 10:01:00,2024-08-23 10:02:00,2024-08-23 00:11:02,2024-08-23 00:11:46,1:2_45_2147483244,2024-08-23 00:11:46+01:00,2024-08-23 00:11:02+01:00,2024-08-23,2024-08-23,0.7333333333333333,44.0,-590.2333333333333,-589.9666666666667,0,Friday,0
NT1,2001.0,Thursday,NT1-Out-2001-NT3390B2-2024-08-23T00:02:00-2024-08-22,23:30:00,1057.0,3300RU0018,"(-1.1460333, 52.9292685)",3300RU0016,"(-1.1419144, 52.9308504)",2024-08-23 09:59:00,2024-08-23 10:00:00,2024-08-23 00:11:46,2024-08-23 00:13:34,1:2_43_2147483246,2024-08-23 00:13:34+01:00,2024-08-23 00:11:46+01:00,2024-08-23,2024-08-23,1.8,108.0,-586.4333333333333,-587.2333333333333,0,Friday,0
NT1,2001.0,Thursday,NT1-Out-2001-NT3390B2-2024-08-23T00:02:00-2024-08-22,23:30:00,1057.0,3300RU0016,"(-1.1419144, 52.9308504)",3300RU0015,"(-1.1392983, 52.9317482)",2024-08-23 10:00:00,2024-08-23 10:01:00,2024-08-23 00:11:46,2024-08-23 00:11:46,1:2_44_2147483245,2024-08-23 00:11:46+01:00,2024-08-23 00:11:46+01:00,2024-08-23,2024-08-23,0.0,0.0,-589.2333333333333,-588.2333333333333,0,Friday,0
NT1,2001.0,Thursday,NT1-Out-2001-NT3390B2-2024-08-23T00:02:00-2024-08-22,23:30:00,1057.0,3390WI09,"(-1.1594803, 52.9257553)",3300RU0008,"(-1.152728, 52.9259972)",2024-08-23 09:57:00,2024-08-23 09:58:00,2024-08-23 00:13:34,2024-08-23 00:14:52,1:2_40_2147483249,2024-08-23 00:14:52+01:00,2024-08-23 00:13:34+01:00,2024-08-23,2024-08-23,1.3,78.0,-583.1333333333333,-583.4333333333333,0,Friday,0
NT1,2001.0,Thursday,NT1-Out-2001-NT3390B2-2024-08-23T00:02:00-2024-08-22,23:30:00,1057.0,3300RU0008,"(-1.152728, 52.9259972)",3300RU0010,"(-1.149302, 52.9272705)",2024-08-23 09:58:00,2024-08-23 09:59:00,2024-08-23 00:13:34,2024-08-23 00:13:34,1:2_41_2147483248,2024-08-23 00:13:34+01:00,2024-08-23 00:13:34+01:00,2024-08-23,2024-08-23,0.0,0.0,-585.4333333333333,-584.4333333333333,0,Friday,0
NT1,2001.0,Thursday,NT1-Out-2001-NT3390B2-2024-08-23T00:02:00-2024-08-22,23:30:00,1057.0,3300RU0010,"(-1.149302, 52.9272705)",3300RU0018,"(-1.1460333, 52.9292685)",2024-08-23 09:59:00,2024-08-23 09:59:00,2024-08-23 00:13:34,2024-08-23 00:13:34,1:2_42_2147483247,2024-08-23 00:13:34+01:00,2024-08-23 00:13:34+01:00,2024-08-23,2024-08-23,0.0,0.0,-585.4333333333333,-585.4333333333333,0,Friday,0
NT1,2001.0,Thursday,NT1-Out-2001-NT3390B2-2024-08-23T00:02:00-2024-08-22,23:30:00,1057.0,3390WI08,"(-1.1667343, 52.9215858)",3390WI35,"(-1.1617252, 52.9256963)",2024-08-23 09:54:00,2024-08-23 09:55:00,2024-08-23 00:14:52,2024-08-23 00:16:30,1:2_38_10267,2024-08-23 00:16:30+01:00,2024-08-23 00:14:52+01:00,2024-08-23,2024-08-23,1.6333333333333333,98.0,-578.5,-579.1333333333333,0,Friday,0
NT1,2001.0,Thursday,NT1-Out-2001-NT3390B2-2024-08-23T00:02:00-2024-08-22,23:30:00,1057.0,3390WI35,"(-1.1617252, 52.9256963)",3390WI09,"(-1.1594803, 52.9257553)",2024-08-23 09:55:00,2024-08-23 09:57:00,2024-08-23 00:14:52,2024-08-23 00:14:52,1:2_39_13690,2024-08-23 00:14:52+01:00,2024-08-23 00:14:52+01:00,2024-08-23,2024-08-23,0.0,0.0,-582.1333333333333,-580.1333333333333,0,Friday,0
NT1,2001.0,Thursday,NT1-Out-2001-NT3390B2-2024-08-23T00:02:00-2024-08-22,23:30:00,1057.0,3390CL41,"(-1.1759777, 52.9161506)",3390WI08,"(-1.1667343, 52.9215858)",2024-08-23 09:53:00,2024-08-23 09:54:00,2024-08-23 00:16:30,2024-08-23 00:17:14,1:2_37_2147483251,2024-08-23 00:17:14+01:00,2024-08-23 00:16:30+01:00,2024-08-23,2024-08-23,0.7333333333333333,44.0,-576.7666666666667,-576.5,0,Friday,0
NT1,2001.0,Thursday,NT1-Out-2001-NT3390B2-2024-08-23T00:02:00-2024-08-22,23:30:00,1057.0,3390CL93,"(-1.1822553, 52.9109449)",3390CL41,"(-1.1759777, 52.9161506)",2024-08-23 09:51:00,2024-08-23 09:53:00,2024-08-23 00:17:14,2024-08-23 00:17:44,1:2_36_2147483252,2024-08-23 00:17:44+01:00,2024-08-23 00:17:14+01:00,2024-08-23,2024-08-23,0.5,30.0,-575.2666666666667,-573.7666666666667,0,Friday,0
NT1,2001.0,Thursday,NT1-Out-2001-NT3390B2-2024-08-23T00:02:00-2024-08-22,23:30:00,1057.0,3390CL92,"(-1.1857774, 52.9083533)",3390CL93,"(-1.1822553, 52.9109449)",2024-08-23 09:49:00,2024-08-23 09:51:00,2024-08-23 00:17:44,2024-08-23 00:19:25,1:2_35_2147483253,2024-08-23 00:19:25+01:00,2024-08-23 00:17:44+01:00,2024-08-23,2024-08-23,1.6833333333333331,101.0,-571.5833333333334,-571.2666666666667,0,Friday,0
NT1,2001.0,Thursday,NT1-Out-2001-NT3390B2-2024-08-23T00:02:00-2024-08-22,23:30:00,1057.0,3390CL91,"(-1.189148, 52.9054276)",3390CL92,"(-1.1857774, 52.9083533)",2024-08-23 09:48:00,2024-08-23 09:49:00,2024-08-23 00:19:25,2024-08-23 00:20:03,1:2_34_2147483254,2024-08-23 00:20:03+01:00,2024-08-23 00:19:25+01:00,2024-08-23,2024-08-23,0.6333333333333333,38.0,-568.95,-568.5833333333334,0,Friday,0
NT1,2001.0,Thursday,NT1-Out-2001-NT3390B2-2024-08-23T00:02:00-2024-08-22,23:30:00,1057.0,3390CL90,"(-1.1908527, 52.9014483)",3390CL91,"(-1.189148, 52.9054276)",2024-08-23 09:46:00,2024-08-23 09:48:00,2024-08-23 00:20:03,2024-08-23 00:20:49,1:2_33_2147483255,2024-08-23 00:20:49+01:00,2024-08-23 00:20:03+01:00,2024-08-23,2024-08-23,0.7666666666666667,46.0,-567.1833333333333,-565.95,0,Friday,0
NT1,2001.0,Thursday,NT1-Out-2001-NT3390B2-2024-08-23T00:02:00-2024-08-22,23:30:00,1057.0,3300RU0970,"(-1.194495, 52.8929294)",3390CL89,"(-1.1908144, 52.8976058)",2024-08-23 09:43:00,2024-08-23 09:44:00,2024-08-23 00:20:49,2024-08-23 00:22:48,1:2_31_22971,2024-08-23 00:22:48+01:00,2024-08-23 00:20:49+01:00,2024-08-23,2024-08-23,1.9833333333333332,119.0,-561.2,-562.1833333333333,0,Friday,0
NT1,2001.0,Thursday,NT1-Out-2001-NT3390B2-2024-08-23T00:02:00-2024-08-22,23:30:00,1057.0,3390CL89,"(-1.1908144, 52.8976058)",3390CL90,"(-1.1908527, 52.9014483)",2024-08-23 09:44:00,2024-08-23 09:46:00,2024-08-23 00:20:49,2024-08-23 00:20:49,1:2_32_2147483256,2024-08-23 00:20:49+01:00,2024-08-23 00:20:49+01:00,2024-08-23,2024-08-23,0.0,0.0,-565.1833333333333,-563.1833333333333,0,Friday,0
NT1,2001.0,Thursday,NT1-Out-2001-NT3390B2-2024-08-23T00:02:00-2024-08-22,23:30:00,1057.0,3300RU0961,"(-1.2001045, 52.8863978)",3300RU0970,"(-1.194495, 52.8929294)",2024-08-23 09:42:00,2024-08-23 09:43:00,2024-08-23 00:22:48,2024-08-23 00:23:48,1:2_30_9186,2024-08-23 00:23:48+01:00,2024-08-23 00:22:48+01:00,2024-08-23,2024-08-23,1.0,60.0,-559.2,-559.2,0,Friday,0
NT1,2001.0,Thursday,NT1-Out-2001-NT3390B2-2024-08-23T00:02:00-2024-08-22,23:30:00,1057.0,3300RU0364,"(-1.2016642, 52.8744198)",3300RU0961,"(-1.2001045, 52.8863978)",2024-08-23 09:41:00,2024-08-23 09:42:00,2024-08-23 00:23:48,2024-08-23 00:25:24,1:2_29_4593,2024-08-23 00:25:24+01:00,2024-08-23 00:23:48+01:00,2024-08-23,2024-08-23,1.6,96.0,-556.6,-557.2,0,Friday,0
NT1,2001.0,Thursday,NT1-Out-2001-NT3390B2-2024-08-23T00:02:00-2024-08-22,23:30:00,1057.0,3300RU0366,"(-1.2036151, 52.8701081)",3300RU0364,"(-1.2016642, 52.8744198)",2024-08-23 09:40:00,2024-08-23 09:41:00,2024-08-23 00:25:24,2024-08-23 00:25:54,1:2_28_2147483259,2024-08-23 00:25:54+01:00,2024-08-23 00:25:24+01:00,2024-08-23,2024-08-23,0.5,30.0,-555.1,-554.6,0,Friday,0
NT1,2001.0,Thursday,NT1-Out-2001-NT3390B2-2024-08-23T00:02:00-2024-08-22,23:30:00,1057.0,3300RU0368,"(-1.2056744, 52.8670924)",3300RU0366,"(-1.2036151, 52.8701081)",2024-08-23 09:39:00,2024-08-23 09:40:00,2024-08-23 00:25:54,2024-08-23 00:26:10,1:2_27_2147483260,2024-08-23 00:26:10+01:00,2024-08-23 00:25:54+01:00,2024-08-23,2024-08-23,0.2666666666666666,16.0,-553.8333333333334,-553.1,0,Friday,0
